 Ano; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Código da Área; Área de Avaliação; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nota Bruta - FG; Nota Padronizada - FG; Nota Bruta - CE; Nota Padronizada - CE; Conceito Enade (Contínuo); Concluintes participantes com nota no Enem; Proporção de concluintes participantes com nota no Enem; Nota Bruta - IDD; Nota Padronizada - IDD; Nota Bruta – Organização Didático-Pedagógica; Nota Padronizada - Organização Didático-Pedagógica; Nota Bruta – Infraestrutura e Instalações Físicas; Nota Padronizada - Infraestrutura e Instalações Físicas; Nota Bruta – Oportunidade de Ampliação da Formação; Nota Padronizada - Oportunidade de Ampliação da Formação; Nota Bruta - Mestres; Nota Padronizada - Mestres; Nota Bruta - Doutores; Nota Padronizada - Doutores; Nota Bruta – Regime de Trabalho; Nota Padronizada - Regime de Trabalho; CPC (Contínuo); CPC (Faixa)
2023;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;116866;19;FARMÁCIA;Educação Presencial;3200201;Alegre;ES;37;36;53,95833333;3,301577793;51,53055556;3,058033938;3,119;36;1;1,172776267;2,687;5,41000481;2,963;5,305377493;3,31;4,838888889;3,15;1;5;0,962962963;4,815;1;5;3,503;4
2023;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Universidade;Pública Federal;116914;19;FARMÁCIA;Educação Presencial;2611101;Petrolina;PE;43;33;55,38181818;3,496055199;52,91818182;3,22390761;3,292;32;0,96969697;1,470056305;2,768;4,878225108;1,126;4,331901432;0,941;4,08047619;1,942;0,972222222;4,66;0,944444444;4,722;1;5;3,24;4
2023;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Universidade;Pública Federal;116926;17;AGRONOMIA;Educação Presencial;2611101;Petrolina;PE;73;69;54,05652174;3,672947481;58,33623188;3,499149616;3,543;69;1;-0,489129469;2,333;4,843624528;1,47;4,143557908;0,799;4,089583333;1,678;1;5;0,921052632;4,577;1;5;3,154;4
2023;1758;FACULDADE INDEPENDENTE DO NORDESTE;FAINOR;Faculdade;Privada com fins lucrativos;117018;19;FARMÁCIA;Educação Presencial;2933307;Vitória da Conquista;BA;30;30;46,30333333;2,255746824;44,88666667;2,263838648;2,262;30;1;0,845825479;2,598;5,713636364;4,011;5,738461538;4,364;5,517222222;4,231;0,941176471;4,281;0,235294118;1,176;0,823529412;3,824;2,771;3
2023;1772;Centro Universitário Fanor Wyden;UniFanor Wyden;Centro Universitário;Privada com fins lucrativos;117020;6208;ENGENHARIA DE PRODUÇÃO;Educação Presencial;2304400;Fortaleza;CE;37;18;44,85;1,697498697;28,55;1,790791367;1,767;13;0,722222222;0,198864329;2,487;5,174242424;3,029;5,105345412;3,103;4,465909091;2,908;1;5;1;5;0,666666667;2,857;3,018;4
2023;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;117042;6208;ENGENHARIA DE PRODUÇÃO;Educação Presencial;2927408;Salvador;BA;39;37;64,10810811;4,206371562;41,88918919;3,403009916;3,604;26;0,702702703;1,260247148;3,069;4,734911141;1,98;4,329346093;1,458;4,552631579;3,026;0,931034483;4,195;0,703448276;3,517;1;5;3,309;4
2023;316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Universidade;Privada sem fins lucrativos;117062;5710;ENGENHARIA CIVIL;Educação Presencial;3550308;São Paulo;SP;23;18;47,63888889;2,27304372;25,97777778;1,062040658;1,365;12;0,666666667;-2,810290668;1,454;5,010695187;2,788;4,930741807;2,675;3,446078431;1,193;1;5;1;5;0,909090909;4,394;2,609;3
2023;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;117070;51;ZOOTECNIA;Educação Presencial;2927408;Salvador;BA;32;27;55,87037037;4,312415655;64,55555556;4,251333045;4,267;27;1;2,650086988;3,5;5,325347067;2,533;5,073647617;2,16;5,185057471;3,141;0,965517241;4,224;0,896551724;4,298;1;5;3,791;4
2023;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;117082;6411;ENGENHARIA DE COMPUTAÇÃO I;Educação Presencial;2927408;Salvador;BA;38;27;65,13703704;4,185722549;48,98148148;3,776767401;3,879;21;0,777777778;2,953505967;3,482;4,859732796;2,407;4,589446186;2,134;4,645977011;2,914;0,890710383;3,941;0,754098361;3,77;1;5;3,591;4
2023;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;117088;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Educação Presencial;2927408;Salvador;BA;44;33;62,16060606;4,076911807;42,48181818;3,073158067;3,324;27;0,818181818;0,064475642;2,245;4,643062493;1,858;4,381268304;1,763;4,664912281;2,932;0,912790698;3,789;0,738372093;3,692;1;5;2,964;4
2023;1552;Centro Universitário Maurício de Uninassau de Parnaíba;Uninassau Parnaíba;Centro Universitário;Privada com fins lucrativos;117106;23;ENFERMAGEM;Educação Presencial;2207702;Parnaíba;PI;97;71;44,49859155;2,100561901;47,68309859;1,917049577;1,963;69;0,971830986;-2,962127238;1,793;5,93018648;4,777;5,867028271;4,682;5,807692308;4,686;0,806451613;3,341;0,387096774;1,935;0,806451613;3,71;2,549;3
2023;926;Centro Universitário Anhanguera Pitágoras Unopar de Campo Grande;;Centro Universitário;Privada com fins lucrativos;117126;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Educação Presencial;5002704;Campo Grande;MS;7;5;47,32;2,137723768;27,5;0,949650941;1,247;1;0,2;;;4,75;2,105;4,282051282;1,564;3,722222222;1,472;0,9375;4,132;0,8125;4,063;0,84375;3,802;2,163;3
2023;926;Centro Universitário Anhanguera Pitágoras Unopar de Campo Grande;;Centro Universitário;Privada com fins lucrativos;117134;5902;ENGENHARIA MECÂNICA;Educação Presencial;5002704;Campo Grande;MS;18;10;46,89;2,205979791;23,3;0,502888209;0,929;8;0,8;-2,459113891;1,356;4,309090909;1,149;4,121503497;1,086;3,325757576;1,29;0,914285714;3,971;0,8;4;0,771428571;3,286;1,977;3
2023;3375;INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO;IESM;Faculdade;Privada com fins lucrativos;117162;23;ENFERMAGEM;Educação Presencial;2112209;Timon;MA;22;22;38,65;1,376415624;37,69545455;0,854308138;0,985;19;0,863636364;-7,308615483;0,706;5,26446281;2,648;4,428821179;1,246;4,31969697;2,258;1;5;0,5;2,5;1;5;1,886;2
2023;1885;CENTRO UNIVERSITÁRIO UNIDADE DE ENSINO SUPERIOR DOM BOSCO;UNDB;Centro Universitário;Privada com fins lucrativos;117172;5710;ENGENHARIA CIVIL;Educação Presencial;2111300;São Luís;MA;26;22;45,59090909;2,016404648;40,04090909;2,515235847;2,391;21;0,954545455;0,367393955;2,308;5,254352738;3,333;5,19957265;3,259;4,438888889;2,673;1;5;0,727272727;3,636;1;5;3,061;4
2023;3618;FACULDADE LUSÓFONA DE SÃO PAULO;FL-SP;Faculdade;Privada com fins lucrativos;117176;23;ENFERMAGEM;Educação Presencial;3513009;Cotia;SP;1;0;;;;;;0;;;;;;;;;;0;0;0;0;0;0;;SC
2023;1927;Ugv Centro Universitário;;Centro Universitário;Privada com fins lucrativos;117205;55;BIOMEDICINA;Educação Presencial;4128203;União da Vitória;PR;45;45;52,74666667;2,861152478;40,29555556;2,093172832;2,285;39;0,866666667;3,096764856;2,973;5,988888889;4,973;5,991452991;4,981;5,992592593;4,99;0,9375;4,205;0,3125;1,563;0,875;4,107;3,102;4
2023;2571;CENTRO UNIVERSITÁRIO REDENTOR;FACREDENTOR;Centro Universitário;Privada com fins lucrativos;117210;21;ARQUITETURA E URBANISMO;Educação Presencial;3302205;Itaperuna;RJ;36;30;51,24;2,184091036;49,21333333;1,694766059;1,817;28;0,933333333;-0,677751465;2,36;5,187128942;2,771;4,934505495;2,742;4,373809524;2,793;0,9;3,875;0,5;2,5;0,9;4,25;2,589;3
2023;1913;CENTRO UNIVERSITÁRIO FAMINAS;UNIFAMINAS;Centro Universitário;Privada com fins lucrativos;117218;55;BIOMEDICINA;Educação Presencial;3143906;Muriaé;MG;29;26;57,63846154;3,513756038;47,49615385;2,850387824;3,016;26;1;5,323727407;3,468;5,103174603;2,788;4,774928775;2,219;3,82345679;2,119;0,965517241;4,561;0,827586207;4,138;0,896551724;4,261;3,472;4
2023;2773;FACULDADE ANHANGUERA DE MACAPÁ;;Faculdade;Privada com fins lucrativos;117226;21;ARQUITETURA E URBANISMO;Educação Presencial;1600303;Macapá;AP;19;11;43,53636364;1,190853544;42,29090909;0,830149232;0,92;9;0,818181818;-3,074464241;1,316;4,948401598;2,116;4,872471759;2,611;4;2,285;0,909090909;3,977;0,787878788;3,939;0,96969697;4,773;2,238;3
2023;1941;FACULDADE CUIABÁ;FAUC;Faculdade;Privada sem fins lucrativos;117242;55;BIOMEDICINA;Educação Presencial;5103403;Cuiabá;MT;17;15;36,31333333;0,668817738;24,98666667;0,483289915;0,53;8;0,533333333;-3,47463568;1,512;5,178571429;2,974;4,858516484;2,409;3,845238095;2,148;0,9;3,727;0,1;0,5;0,7;2,857;1,601;2
2023;4863;FACULDADE ANHANGUERA DE POÇOS DE CALDAS;;Faculdade;Privada com fins lucrativos;117250;6208;ENGENHARIA DE PRODUÇÃO;Educação Presencial;3151800;Poços de Caldas;MG;8;3;54,63333333;2,972034046;32,5;2,268201439;2,444;2;0,666666667;0,585705523;2,699;5,121212121;2,902;5,407925408;3,745;4,188888889;2,53;0,935483871;4,247;0,838709677;4,194;0,903225806;4,378;3,178;4
2023;4863;FACULDADE ANHANGUERA DE POÇOS DE CALDAS;;Faculdade;Privada com fins lucrativos;117259;23;ENFERMAGEM;Educação Presencial;3151800;Poços de Caldas;MG;21;16;44,0875;2,049662396;51,88125;2,363756473;2,285;10;0,625;1,39010221;2,88;5,565656566;3,611;5,315915566;3,366;4,861111111;3,142;0,875;3,929;0,675;3,375;0,925;4,5;3,121;4
2023;5592;Centro Universitário Funorte;UNIFUNORTE;Centro Universitário;Privada com fins lucrativos;117278;5;MEDICINA VETERINÁRIA;Educação Presencial;3143302;Montes Claros;MG;39;38;49,83421053;2,624847276;48,38157895;2,473290223;2,511;37;0,973684211;0,773250835;2,592;5,876623377;4,682;5,857001972;4,698;5,726495726;4,58;1;5;0,705882353;3,366;1;5;3,365;4
2023;4367;FACULDADE TERRA NORDESTE;FATENE;Faculdade;Privada com fins lucrativos;117282;23;ENFERMAGEM;Educação Presencial;2303709;Caucaia;CE;21;21;45,33333333;2,203915871;53,25238095;2,50965251;2,433;15;0,714285714;-0,071018901;2,515;5,971861472;4,91;5,956043956;4,895;5,896825397;4,832;0,785714286;3,163;0,357142857;1,786;0,785714286;3,571;2,874;3
2023;4780;FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA;Faculdade;Privada com fins lucrativos;117292;5;MEDICINA VETERINÁRIA;Educação Presencial;3170404;Unaí;MG;26;23;39,46086957;1,245936189;41,28695652;1,489797656;1,429;20;0,869565217;-1,366556133;1,895;4,995310245;2,411;4,715399184;2,288;4,219444444;2,263;0,9;3,5;0,4;1,667;1;5;2,188;3
2023;138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;CBM;Centro Universitário;Privada sem fins lucrativos;117337;23;ENFERMAGEM;Educação Presencial;3543402;Ribeirão Preto;SP;70;68;52,33676471;3,071049217;61,02352941;3,336546366;3,27;52;0,764705882;5,740501564;3,967;5,909090909;4,709;5,883516484;4,722;5,830952381;4,724;0,941176471;4,496;0,470588235;2,353;0,970588235;4,804;3,8;4
2023;138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;CBM;Centro Universitário;Privada sem fins lucrativos;117344;55;BIOMEDICINA;Educação Presencial;3543402;Ribeirão Preto;SP;39;39;54,74615385;3,127899651;53,48717949;3,480404143;3,392;31;0,794871795;5,636960311;3,537;5,882284382;4,71;5,895463511;4,763;5,794871795;4,729;0,88;3,473;0,56;2,8;0,92;4,429;3,639;4
2023;878;Centro Universitário Católica do Leste de Minas Gerais;UNILESTE;Centro Universitário;Comunitária/Confessional;117360;5710;ENGENHARIA CIVIL;Educação Presencial;3119401;Coronel Fabriciano;MG;26;25;54,96;3,19047619;33,852;1,875713061;2,204;23;0,92;-1,013899037;1,937;5,629393939;4,171;5,655641026;4,251;5,43;4,15;1;5;0,777777778;3,889;1;5;3,081;4
2023;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;117382;6002;ENGENHARIA DE ALIMENTOS;Educação Presencial;2611606;Recife;PE;22;22;60,85909091;4,188547323;55,93636364;4,577416819;4,48;21;0,954545455;1,491762724;3,207;4,623273059;0,181;4,454073956;1,247;3,981060606;0,513;0,953642384;3,262;0,781456954;3,136;1;5;3,197;4
2023;434;FACULDADE SANTA MARCELINA;FASM;Faculdade;Privada sem fins lucrativos;117420;28;NUTRIÇÃO;Educação Presencial;3550308;São Paulo;SP;19;19;60,11052632;4,283124311;54,14736842;3,270437757;3,524;12;0,631578947;2,489631559;3,673;5,858851675;4,61;5,809716599;4,529;5,543859649;4,326;0,944444444;4,306;0,666666667;3,333;0,944444444;4,583;3,837;4
2023;1961;INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA;ITCSAS/CENSA;Faculdade;Comunitária/Confessional;117465;23;ENFERMAGEM;Educação Presencial;3301009;Campos dos Goytacazes;RJ;19;13;44,79230769;2,136928512;49,32307692;2,091552485;2,103;9;0,692307692;-2,959021159;1,793;5,997607656;4,992;6;5;5,956140351;4,928;0,647058824;1,975;0,352941176;1,765;0,647058824;2,647;2,407;3
2023;1961;INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA;ITCSAS/CENSA;Faculdade;Comunitária/Confessional;117467;5902;ENGENHARIA MECÂNICA;Educação Presencial;3301009;Campos dos Goytacazes;RJ;12;9;56,54444444;3,40538899;26,77777778;0,975572923;1,583;4;0,444444444;-2,432541832;1,366;5,62514758;4,146;5,797202797;4,578;5,378787879;4,138;0,884615385;3,615;0,5;2,5;0,384615385;0,385;2,113;3
2023;1590;CENTRO UNIVERSITÁRIO ESTÁCIO DE SÃO LUÍS;;Centro Universitário;Privada com fins lucrativos;117476;28;NUTRIÇÃO;Educação Presencial;2111300;São Luís;MA;54;47;40,79787234;1,587439808;41,40851064;1,518528082;1,536;40;0,85106383;-2,626136627;1,453;5,644935065;4,018;5,604032634;4,02;5,124;3,705;0,75;1,875;0,21875;1,094;0,5625;1,719;1,844;2
2023;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Comunitária/Confessional;117496;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4218707;Tubarão;SC;4;0;;;;;;0;;;;4,777777778;2,164;4,666666667;1,791;6;5;0,777777778;2,576;0,444444444;2,222;0,444444444;0;;SC
2023;12522;FACULDADE MOGIANA DO ESTADO DE SÃO PAULO;FMG;Faculdade;Privada sem fins lucrativos;117510;28;NUTRIÇÃO;Educação Presencial;3530706;Mogi Guaçu;SP;9;6;50,91666667;2,999833832;51,13333333;2,855932994;2,892;2;0,333333333;0,611391224;2,858;6;5;6;5;6;5;1;5;0,411764706;2,059;1;5;3,388;4
2023;4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Faculdade;Privada com fins lucrativos;117517;5902;ENGENHARIA MECÂNICA;Educação Presencial;3554102;Taubaté;SP;3;2;37,15;0,995941693;42,45;3,105674482;2,578;0;0;;;4,909090909;2,516;5,126068376;3,179;4,566666667;3,012;0,926829268;4,122;0,756097561;3,78;0,682926829;2,622;2,914;3
2023;2766;FACULDADE EMPRESARIAL DE CHAPECÓ;FAEM;Faculdade;Privada com fins lucrativos;117519;6208;ENGENHARIA DE PRODUÇÃO;Educação Presencial;4204202;Chapecó;SC;6;6;41,28333333;1,232846969;38,75;3,023597122;2,576;1;0,166666667;;;5,246183641;3,2;5,587179487;4,125;5,3;4,045;0,666666667;1,111;0;0;0,666666667;2,857;2,262;3
2023;2076;CENTRO UNIVERSITÁRIO UNIRB;UNIRB;Centro Universitário;Privada com fins lucrativos;117537;6208;ENGENHARIA DE PRODUÇÃO;Educação Presencial;2927408;Salvador;BA;7;4;62,55;4,003387181;28,1;1,736402878;2,303;3;0,75;-0,528161055;2,088;4,076136364;0,407;4,177350427;1,135;2,875;0,739;1;5;0,466666667;2,333;1;5;2,397;3
2023;1087;CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO;;Centro Universitário;Privada sem fins lucrativos;117543;21;ARQUITETURA E URBANISMO;Educação Presencial;1100205;Porto Velho;RO;12;10;49,3;1,933964908;52,5;2,105273592;2,062;10;1;2,169567032;3,599;5,984848485;4,958;5,958333333;4,912;5,972222222;4,962;1;5;0,714285714;3,571;1;5;3,699;4
2023;4867;FACULDADE ANHANGUERA DE GUARAPARI;;Faculdade;Privada com fins lucrativos;117610;23;ENFERMAGEM;Educação Presencial;3202405;Guarapari;ES;24;22;46,37727273;2,333171748;54,21363636;2,611935486;2,542;17;0,772727273;2,151476309;3,07;5,353264791;2,932;5,266435185;3,247;4,860144928;3,14;0,871794872;3,901;0,743589744;3,718;0,794871795;3,632;3,166;4
2023;1078;CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO;;Centro Universitário;Privada com fins lucrativos;117633;28;NUTRIÇÃO;Educação Presencial;4104303;Campo Mourão;PR;13;13;44,52307692;2,107408544;51,66923077;2,929632215;2,724;10;0,769230769;2,082031981;3,496;5,657342657;4,052;5,792899408;4,488;5,730769231;4,602;1;5;0,833333333;4,167;1;5;3,787;4
2023;728;FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO;FACIC;Faculdade;Privada com fins lucrativos;117648;23;ENFERMAGEM;Educação Presencial;3120904;Curvelo;MG;35;34;45,69117647;2,248222398;45,09411765;1,641567459;1,793;33;0,970588235;-5,720681074;1,103;5,998701299;4,996;6;5;6;5;0,923076923;4,341;0,076923077;0,385;1;5;2,253;3
2023;2469;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR;IMMES;Faculdade;Privada com fins lucrativos;117671;6;ODONTOLOGIA;Educação Presencial;1600303;Macapá;AP;23;18;43,52777778;1,901551968;39,2;0,864767383;1,124;15;0,833333333;-2,555845936;1,8;5,298917749;2,381;4,743045843;2,095;3,651666667;1,287;0,333333333;0;0,074074074;0,37;0,481481481;1,37;1,329;2
2023;2076;CENTRO UNIVERSITÁRIO UNIRB;UNIRB;Centro Universitário;Privada com fins lucrativos;117747;6;ODONTOLOGIA;Educação Presencial;2927408;Salvador;BA;14;6;30,06666667;0,257322285;34,03333333;0,159460652;0,184;5;0,833333333;-6,0042206;0,882;4,661525974;0;3,353646354;0;3,064285714;0,358;1;5;0,4;2;1;5;1,404;2
2023;2175;Centro Universitário Uniasselvi de Blumenau;;Centro Universitário;Privada com fins lucrativos;117775;23;ENFERMAGEM;Educação Presencial;4202404;Blumenau;SC;39;38;45,35;2,205979463;52,80789474;2,462356679;2,398;25;0,657894737;-0,65154077;2,37;5,040528954;1,932;4,490857972;1,394;3,659459459;1,181;0,928571429;4,388;0,714285714;3,571;0,857142857;4,048;2,722;3
2023;4780;FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA;Faculdade;Privada com fins lucrativos;117787;23;ENFERMAGEM;Educação Presencial;3170404;Unaí;MG;30;27;42,92222222;1,905382948;42,17777778;1,331252512;1,475;22;0,814814815;-8,057853578;0,519;5,584848485;3,672;5,507031857;3,822;5,183333333;3,667;0,75;2,857;0,083333333;0,417;1;5;1,687;2
2023;2086;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;IESFI;Faculdade;Privada com fins lucrativos;117790;23;ENFERMAGEM;Educação Presencial;4108304;Foz do Iguaçu;PR;15;15;47,04;2,415227655;45,00666667;1,632262183;1,828;8;0,533333333;0,46238453;2,648;5,417489177;3,137;5,282051282;3,285;5,038888889;3,432;1;5;0,25;1,25;0,875;4,167;2,653;3
2023;1818;FACULDADE ANHANGUERA DE BELO HORIZONTE;;Faculdade;Privada com fins lucrativos;117797;6307;ENGENHARIA AMBIENTAL;Educação Presencial;3106200;Belo Horizonte;MG;1;0;;;;;;0;;;;;;;;;;;0;;0;;0;;SC
2023;1552;Centro Universitário Maurício de Uninassau de Parnaíba;Uninassau Parnaíba;Centro Universitário;Privada com fins lucrativos;117813;36;FISIOTERAPIA;Educação Presencial;2207702;Parnaíba;PI;28;19;43,65789474;1,851195993;57,55789474;2,65013265;2,45;19;1;1,138163897;2,827;5,981818182;4,944;5,957692308;4,905;5,958333333;4,942;0,857142857;3,714;0,392857143;1,964;0,857142857;4;3,092;4
2023;4362;FACULDADE ANHANGUERA DE BETIM;;Faculdade;Privada com fins lucrativos;117893;6008;ENGENHARIA QUÍMICA;Educação Presencial;3106705;Betim;MG;5;3;45,9;1,577306733;20,83333333;0,732604109;0,944;2;0,666666667;-0,842388434;1,78;4,893650794;2,268;5,230769231;3,295;4,055555556;2,027;1;5;0,9;4,5;0,966666667;4,781;2,606;3
2023;1598;CENTRO UNIVERSITÁRIO UNA DE UBERLÂNDIA;;Centro Universitário;Privada com fins lucrativos;117910;6208;ENGENHARIA DE PRODUÇÃO;Educação Presencial;3170206;Uberlândia;MG;3;0;;;;;;0;;;;;;;;;;0,666666667;1,111;0,333333333;1,667;0,222222222;0;;SC
2023;2111;CENTRO UNIVERSITÁRIO INTA;UNINTA;Centro Universitário;Comunitária/Confessional;117916;28;NUTRIÇÃO;Educação Presencial;2312908;Sobral;CE;37;34;49,57352941;2,812357047;48,12941176;2,442819091;2,535;33;0,970588235;1,008955776;3,03;5,787012987;4,411;5,821978022;4,56;5,465238095;4,209;1;5;0,55;2,75;1;5;3,394;4
2023;2576;FACULDADE ANHANGUERA UNIDADE GUARAPARI;;Faculdade;Privada com fins lucrativos;117920;19;FARMÁCIA;Educação Presencial;3202405;Guarapari;ES;40;39;41,2974359;1,571837933;40,29230769;1,714639479;1,679;27;0,692307692;-2,180788071;1,778;5,375039493;2,842;5,183930653;3,014;4,390350877;2,436;0,918918919;4,009;0,783783784;3,919;0,918918919;4,459;2,606;3
2023;2576;FACULDADE ANHANGUERA UNIDADE GUARAPARI;;Faculdade;Privada com fins lucrativos;117924;5902;ENGENHARIA MECÂNICA;Educação Presencial;3202405;Guarapari;ES;6;3;40,56666667;1,420407487;24,53333333;0,670517612;0,858;2;0,666666667;-0,360934466;2,173;5,227272727;3,24;5,153846154;3,237;3,333333333;1,301;0,966666667;4,6;0,9;4,5;0,9;4,25;2,708;3
2023;2576;FACULDADE ANHANGUERA UNIDADE GUARAPARI;;Faculdade;Privada com fins lucrativos;117928;5710;ENGENHARIA CIVIL;Educação Presencial;3202405;Guarapari;ES;11;8;44,925;1,932957393;31,5875;1,64171393;1,715;7;0,875;-4,253624683;1,067;3,927128427;0,366;3,758784425;0,126;2,645833333;0;0,911764706;4,074;0,794117647;3,971;0,852941176;4,02;1,953;3
2023;4197;Centro Universitário Maurício de Nassau Aliança;Uninassau Aliança;Centro Universitário;Privada com fins lucrativos;117956;36;FISIOTERAPIA;Educação Presencial;2211001;Teresina;PI;36;30;44,81666667;2,007493443;54,35;2,282234722;2,214;28;0,933333333;3,476251995;3,479;5,78030303;4,318;5,746328671;4,43;5,411111111;4,18;0,9375;4,438;0,625;3,125;0,875;4,125;3,421;4
2023;2745;CENTRO UNIVERSITÁRIO DA AMAZÔNIA;UNIESAMAZ;Centro Universitário;Privada com fins lucrativos;117960;19;FARMÁCIA;Educação Presencial;1501402;Belém;PA;174;171;35,16783626;0,734408132;30,32865497;0,523607209;0,576;105;0,614035088;-7,220303382;0,411;5,811110277;4,348;5,734991309;4,355;5,31374269;3,907;1;5;0,619047619;3,095;1;5;2,115;3
2023;2745;CENTRO UNIVERSITÁRIO DA AMAZÔNIA;UNIESAMAZ;Centro Universitário;Privada com fins lucrativos;117970;27;FONOAUDIOLOGIA;Educação Presencial;1501402;Belém;PA;7;7;39,42857143;1,230881819;34,18571429;0,651605547;0,796;5;0,714285714;-0,109899517;2,262;5,597402597;3,688;4,967032967;2,298;3,869047619;1,362;1;5;0,5;2,375;1;5;2,483;3
2023;18506;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;Universidade;Pública Federal;118051;5710;ENGENHARIA CIVIL;Educação Presencial;2903201;Barreiras;BA;71;61;55,33606557;3,237602202;54,21967213;3,98037969;3,795;55;0,901639344;6,938037792;4,072;4,6343531;1,947;4,585978668;1,925;3,934090909;1,92;0,926829268;4,232;0,670731707;3,354;1;5;3,67;4
2023;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;118092;6208;ENGENHARIA DE PRODUÇÃO;Educação Presencial;2604106;Caruaru;PE;68;62;56,79516129;3,253668745;43,07903226;3,546818287;3,474;62;1;1,851565658;3,394;4,895758516;2,364;4,853804837;2,57;4,543121693;3,013;0,948051948;4,394;0,753246753;3,766;1;5;3,533;4
2023;4964;Centro Universitário de Ciências e Tecnologia do Maranhão;UniFacema;Centro Universitário;Privada com fins lucrativos;118264;36;FISIOTERAPIA;Educação Presencial;2103000;Caxias;MA;49;40;41,49;1,558786062;46,58;1,391131014;1,433;37;0,925;-5,397895646;1,002;5,131034151;2,303;5,107109557;2,994;4,541481481;2,969;0,529411765;0,765;0,294117647;1,471;1;5;1,687;2
2023;124;UNIVERSIDADE DE ARARAQUARA;UNIARA;Universidade;Privada sem fins lucrativos;118273;5710;ENGENHARIA CIVIL;Educação Presencial;3503208;Araraquara;SP;42;30;45,22666667;1,970760234;25,75333333;1,038847986;1,272;20;0,666666667;-5,156583725;0,824;5,907670455;4,794;5,892067308;4,765;5,869791667;4,806;0,947368421;4,447;0,421052632;2,105;0,578947368;2,193;2,075;3
2023;4964;Centro Universitário de Ciências e Tecnologia do Maranhão;UniFacema;Centro Universitário;Privada com fins lucrativos;118312;23;ENFERMAGEM;Educação Presencial;2103000;Caxias;MA;67;25;41,828;1,769901278;47,368;1,883521317;1,855;22;0,88;-2,219601014;1,978;5,781060606;4,3;5,726573427;4,347;5,442222222;4,09;0,928571429;4,388;0,607142857;3,036;0,964285714;4,762;2,847;3
2023;3983;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;Centro Universitário;Privada sem fins lucrativos;118334;21;ARQUITETURA E URBANISMO;Educação Presencial;3126109;Formiga;MG;24;17;50,22352941;2,053036473;47,13529412;1,435217148;1,59;15;0,882352941;-2,016525208;1,777;5,226462621;2,878;4,990384615;2,861;4,196296296;2,552;0,857142857;3,393;0,285714286;1,429;0,571428571;1,786;1,965;3
2023;4959;FACULDADE ANHANGUERA DE FEIRA DE SANTANA;;Faculdade;Privada com fins lucrativos;118354;23;ENFERMAGEM;Educação Presencial;2910800;Feira de Santana;BA;20;19;50,9;2,893155479;47,44736842;1,891966563;2,142;16;0,842105263;-0,948133141;2,296;5,161038961;2,317;5,141987179;2,95;3,8425;1,48;0,945945946;4,537;0,702702703;3,514;0,891891892;4,279;2,779;3
